split,TurbID,node_index,horizon,Score,MAE,RMSE,valid_target_count,reference_val_score_h10,reference_val_rank_desc,hard_turbine_threshold_val_score_h10,is_top10pct_hard_turbine,hard_group_rule
val,126,125,3,0.21943695600850718,218.52869694409145,309.07890041130565,3077,0.22188576553141165,78,0.2609385788627858,False,top_14_by_validation_H10_Score
val,126,125,6,0.2210091323795525,220.11903392956438,311.6947386603076,6151,0.22188576553141165,78,0.2609385788627858,False,top_14_by_validation_H10_Score
val,126,125,10,0.22188576553141165,222.00891774589073,314.8381398858556,10240,0.22188576553141165,78,0.2609385788627858,False,top_14_by_validation_H10_Score
val,127,126,3,0.20983761106519994,207.9098865135474,298.5364083677851,3139,0.21435886602032558,98,0.2609385788627858,False,top_14_by_validation_H10_Score
val,127,126,6,0.21239298408329438,209.44785240183788,301.04786863987465,6275,0.21435886602032558,98,0.2609385788627858,False,top_14_by_validation_H10_Score
val,127,126,10,0.21435886602032558,211.33123367612885,304.1155739282475,10454,0.21435886602032558,98,0.2609385788627858,False,top_14_by_validation_H10_Score
val,128,127,3,0.2053198977879055,205.1952038070592,293.1080183671047,3201,0.20895626709665888,109,0.2609385788627858,False,top_14_by_validation_H10_Score
val,128,127,6,0.2072701786371457,206.68466289527453,295.60338717610045,6399,0.20895626709665888,109,0.2609385788627858,False,top_14_by_validation_H10_Score
val,128,127,10,0.20895626709665888,208.4352935701703,298.7349128874207,10657,0.20895626709665888,109,0.2609385788627858,False,top_14_by_validation_H10_Score
val,129,128,3,0.2142506669855473,213.22039988997602,304.5849160582906,3558,0.2186322720189606,88,0.2609385788627858,False,top_14_by_validation_H10_Score
val,129,128,6,0.21646898968172465,214.75949036705924,307.13950281269547,7116,0.2186322720189606,88,0.2609385788627858,False,top_14_by_validation_H10_Score
val,129,128,10,0.2186322720189606,216.8222241032189,310.5434116474025,11854,0.2186322720189606,88,0.2609385788627858,False,top_14_by_validation_H10_Score
val,130,129,3,0.2193966272664009,219.06421072658466,308.6732397603429,2953,0.2209178186467024,81,0.2609385788627858,False,top_14_by_validation_H10_Score
val,130,129,6,0.22007640990482547,220.68924822727342,311.35945403960346,5903,0.2209178186467024,81,0.2609385788627858,False,top_14_by_validation_H10_Score
val,130,129,10,0.2209178186467024,222.59751510669395,314.59968293445377,9828,0.2209178186467024,81,0.2609385788627858,False,top_14_by_validation_H10_Score
val,131,130,3,0.2128168292232583,212.10326362329926,301.3684078841158,3181,0.2188804883183374,87,0.2609385788627858,False,top_14_by_validation_H10_Score
val,131,130,6,0.21602552686821364,213.68695948686334,303.91865325163303,6359,0.2188804883183374,87,0.2609385788627858,False,top_14_by_validation_H10_Score
val,131,130,10,0.2188804883183374,215.62251946843682,307.0225303518748,10587,0.2188804883183374,87,0.2609385788627858,False,top_14_by_validation_H10_Score
val,132,131,3,0.21584987295060268,213.6026740255078,306.3117426595985,3360,0.22113181551497488,80,0.2609385788627858,False,top_14_by_validation_H10_Score
val,132,131,6,0.21825895027383038,215.28660719431198,309.0082603654768,6717,0.22113181551497488,80,0.2609385788627858,False,top_14_by_validation_H10_Score
val,132,131,10,0.22113181551497488,217.5273940828645,312.63144605277364,11185,0.22113181551497488,80,0.2609385788627858,False,top_14_by_validation_H10_Score
val,133,132,3,0.22479756113995522,224.02155829894127,316.8064604867363,3107,0.23025641195002708,56,0.2609385788627858,False,top_14_by_validation_H10_Score
val,133,132,6,0.22767114655136936,225.8710017171896,319.6766509632675,6211,0.23025641195002708,56,0.2609385788627858,False,top_14_by_validation_H10_Score
val,133,132,10,0.23025641195002708,228.17631500063138,323.3817760646436,10343,0.23025641195002708,56,0.2609385788627858,False,top_14_by_validation_H10_Score
val,134,133,3,0.21818932065380667,216.96111225180147,304.7699288235631,3578,0.2237783341908131,74,0.2609385788627858,False,top_14_by_validation_H10_Score
val,134,133,6,0.22097690214993224,218.74892922243325,307.5558019774035,7153,0.2237783341908131,74,0.2609385788627858,False,top_14_by_validation_H10_Score
val,134,133,10,0.2237783341908131,220.88650929135352,310.89696770389287,11907,0.2237783341908131,74,0.2609385788627858,False,top_14_by_validation_H10_Score
test,1,0,3,0.30080743463862,302.8652037681677,419.1968161510408,8778,0.2690278697136381,5,0.2609385788627858,True,top_14_by_validation_H10_Score
test,1,0,6,0.29906623176430736,306.1778498995811,424.0868976457586,17556,0.2690278697136381,5,0.2609385788627858,True,top_14_by_validation_H10_Score
test,1,0,10,0.29759020323658736,310.34462784937165,430.3154159384127,29260,0.2690278697136381,5,0.2609385788627858,True,top_14_by_validation_H10_Score
test,2,1,3,0.2455770079919548,247.79833715846718,350.8667922034766,8823,0.2082007903490341,111,0.2609385788627858,False,top_14_by_validation_H10_Score
test,2,1,6,0.2440513135902001,250.41199992186193,354.80039617629234,17646,0.2082007903490341,111,0.2609385788627858,False,top_14_by_validation_H10_Score
test,2,1,10,0.24253660189182766,253.69340479260438,359.8105526388923,29410,0.2082007903490341,111,0.2609385788627858,False,top_14_by_validation_H10_Score
test,3,2,3,0.2864787787328731,287.0605342370108,397.01123217049667,9579,0.267680336141216,7,0.2609385788627858,True,top_14_by_validation_H10_Score
test,3,2,6,0.2867656979204489,289.9062710035468,401.36366231484766,19158,0.267680336141216,7,0.2609385788627858,True,top_14_by_validation_H10_Score
test,3,2,10,0.2874777080263649,293.45048346466456,406.8794448488226,31930,0.267680336141216,7,0.2609385788627858,True,top_14_by_validation_H10_Score
test,4,3,3,0.29401624449978225,295.6692463656369,412.7114158515587,8715,0.2602181576788106,15,0.2609385788627858,False,top_14_by_validation_H10_Score
test,4,3,6,0.2934121028494988,298.51195450703165,417.15381034993266,17430,0.2602181576788106,15,0.2609385788627858,False,top_14_by_validation_H10_Score
test,4,3,10,0.2926915582242545,302.0597590740371,422.7630988513491,29050,0.2602181576788106,15,0.2609385788627858,False,top_14_by_validation_H10_Score
test,5,4,3,0.2785588444675612,280.14740583501424,397.7021588348703,10380,0.2712814269999168,3,0.2609385788627858,True,top_14_by_validation_H10_Score
test,5,4,6,0.27886976163217125,282.94709633241814,401.95349613455915,20760,0.2712814269999168,3,0.2609385788627858,True,top_14_by_validation_H10_Score
test,5,4,10,0.2801586950502968,286.46445817077176,407.3585452338111,34600,0.2712814269999168,3,0.2609385788627858,True,top_14_by_validation_H10_Score
test,6,5,3,0.2861115786679355,288.2486679210624,407.42714902691415,9648,0.2694824279036187,4,0.2609385788627858,True,top_14_by_validation_H10_Score
test,6,5,6,0.28595560945351695,291.2664891292239,412.04056822874287,19296,0.2694824279036187,4,0.2609385788627858,True,top_14_by_validation_H10_Score
test,6,5,10,0.28680974333921105,295.0936877798118,417.9430685242766,32160,0.2694824279036187,4,0.2609385788627858,True,top_14_by_validation_H10_Score
test,7,6,3,0.26131887080691985,262.75675717217007,373.99805132080826,10092,0.25551140248562676,20,0.2609385788627858,False,top_14_by_validation_H10_Score
test,7,6,6,0.26076366975561593,265.4757758231322,378.0958238587957,20184,0.25551140248562676,20,0.2609385788627858,False,top_14_by_validation_H10_Score
test,7,6,10,0.26114254946799553,268.86378505848893,383.28174428221786,33650,0.25551140248562676,20,0.2609385788627858,False,top_14_by_validation_H10_Score
test,8,7,3,0.2677832957717261,269.34569425844063,384.7582277238475,10272,0.2609385788627858,14,0.2609385788627858,True,top_14_by_validation_H10_Score
test,8,7,6,0.2682800857006079,272.265805482728,389.1611104980957,20544,0.2609385788627858,14,0.2609385788627858,True,top_14_by_validation_H10_Score
test,8,7,10,0.269387127256578,275.94964160028167,394.78133306604315,34246,0.2609385788627858,14,0.2609385788627858,True,top_14_by_validation_H10_Score
test,9,8,3,0.2684769798088194,269.94407013074743,382.66231164920515,9960,0.27421699243452846,2,0.2609385788627858,True,top_14_by_validation_H10_Score
test,9,8,6,0.26848883144037566,272.671990430875,386.79534839582976,19920,0.27421699243452846,2,0.2609385788627858,True,top_14_by_validation_H10_Score
test,9,8,10,0.2690153903166866,276.1202452365162,392.0478937560208,33203,0.27421699243452846,2,0.2609385788627858,True,top_14_by_validation_H10_Score
test,10,9,3,0.26219443029965694,264.01878024338635,372.63889189921935,10299,0.259572036496099,17,0.2609385788627858,False,top_14_by_validation_H10_Score
test,10,9,6,0.26222510688859607,266.89352653249745,376.8237909419851,20598,0.259572036496099,17,0.2609385788627858,False,top_14_by_validation_H10_Score
test,10,9,10,0.2630538074686104,270.52741703772404,382.1493421669389,34333,0.259572036496099,17,0.2609385788627858,False,top_14_by_validation_H10_Score
test,11,10,3,0.2647214623072509,265.52003748739514,374.7057315311399,9999,0.2599470410342992,16,0.2609385788627858,False,top_14_by_validation_H10_Score
test,11,10,6,0.2653573434540947,268.22106316895804,378.7796530736723,19998,0.2599470410342992,16,0.2609385788627858,False,top_14_by_validation_H10_Score
test,11,10,10,0.26630022333839887,271.67226904737777,383.99179399322304,33331,0.2599470410342992,16,0.2609385788627858,False,top_14_by_validation_H10_Score
test,12,11,3,0.27123158394224633,272.7019540783216,388.8667886147657,10341,0.26868242025299965,6,0.2609385788627858,True,top_14_by_validation_H10_Score
test,12,11,6,0.2716002241856034,275.59965743815434,393.1819857610821,20682,0.26868242025299965,6,0.2609385788627858,True,top_14_by_validation_H10_Score
test,12,11,10,0.27237920902617874,279.2889026749539,398.70393845973246,34470,0.26868242025299965,6,0.2609385788627858,True,top_14_by_validation_H10_Score
test,13,12,3,0.2450849676107597,246.3084867495354,357.22646493409854,9876,0.25835625786660577,18,0.2609385788627858,False,top_14_by_validation_H10_Score
test,13,12,6,0.24576852828924,248.8270437684968,361.0607012261943,19752,0.25835625786660577,18,0.2609385788627858,False,top_14_by_validation_H10_Score
test,13,12,10,0.24626854971973125,252.00444939786146,365.927878569586,32920,0.25835625786660577,18,0.2609385788627858,False,top_14_by_validation_H10_Score
test,14,13,3,0.25271324414589724,254.14072029461906,360.1201041902099,10356,0.2541215549147563,22,0.2609385788627858,False,top_14_by_validation_H10_Score
test,14,13,6,0.25293805959120275,256.87971289357,364.0740079615779,20712,0.2541215549147563,22,0.2609385788627858,False,top_14_by_validation_H10_Score
test,14,13,10,0.2532354178249375,260.3718421685299,369.13320306732004,34520,0.2541215549147563,22,0.2609385788627858,False,top_14_by_validation_H10_Score
test,15,14,3,0.2638231101658717,265.5565685128538,378.26397130954695,9246,0.2501956683123736,28,0.2609385788627858,False,top_14_by_validation_H10_Score
test,15,14,6,0.2628270361160663,268.3111680318907,382.4574665548384,18492,0.2501956683123736,28,0.2609385788627858,False,top_14_by_validation_H10_Score
test,15,14,10,0.26108536709555447,271.79546537676765,387.8104381581952,30820,0.2501956683123736,28,0.2609385788627858,False,top_14_by_validation_H10_Score
test,16,15,3,0.25078526293712755,252.06856654734307,369.0357016778843,10398,0.2445783817218424,35,0.2609385788627858,False,top_14_by_validation_H10_Score
test,16,15,6,0.251134292200819,254.70623696892508,373.05174030025086,20796,0.2445783817218424,35,0.2609385788627858,False,top_14_by_validation_H10_Score
test,16,15,10,0.2525266096343806,258.0469663991793,378.16217222359705,34660,0.2445783817218424,35,0.2609385788627858,False,top_14_by_validation_H10_Score
test,17,16,3,0.25429408259231007,255.56298567842805,364.14102160426575,10335,0.23991382892665933,43,0.2609385788627858,False,top_14_by_validation_H10_Score
test,17,16,6,0.2547960524549219,258.307675297975,368.11108370618376,20670,0.23991382892665933,43,0.2609385788627858,False,top_14_by_validation_H10_Score
test,17,16,10,0.2550523010832212,261.7568345730982,373.1414059455264,34450,0.23991382892665933,43,0.2609385788627858,False,top_14_by_validation_H10_Score
test,18,17,3,0.2313982404145684,232.81617166362784,345.6357320537929,10591,0.2228104469282048,76,0.2609385788627858,False,top_14_by_validation_H10_Score
test,18,17,6,0.23211703130603503,235.10772666089122,349.23634394877223,21190,0.2228104469282048,76,0.2609385788627858,False,top_14_by_validation_H10_Score
test,18,17,10,0.23288977177775755,237.96381692989027,353.78231683783656,35336,0.2228104469282048,76,0.2609385788627858,False,top_14_by_validation_H10_Score
test,19,18,3,0.23419962203255199,234.3873491592236,334.4698206064638,10416,0.22027544882445207,83,0.2609385788627858,False,top_14_by_validation_H10_Score
test,19,18,6,0.23458475341479465,237.11256508720314,338.39639789462603,20832,0.22027544882445207,83,0.2609385788627858,False,top_14_by_validation_H10_Score
test,19,18,10,0.23492505453958326,240.54086271683056,343.3765985349495,34720,0.22027544882445207,83,0.2609385788627858,False,top_14_by_validation_H10_Score
test,20,19,3,0.2399904835517669,240.92745189638134,342.39725981967223,9978,0.22713292773195853,67,0.2609385788627858,False,top_14_by_validation_H10_Score
test,20,19,6,0.24034338220491183,243.50362484462337,346.31071183359614,19956,0.22713292773195853,67,0.2609385788627858,False,top_14_by_validation_H10_Score
test,20,19,10,0.2402909891745728,246.72826440661734,351.26462840113453,33260,0.22713292773195853,67,0.2609385788627858,False,top_14_by_validation_H10_Score
test,21,20,3,0.2278598216596248,228.04552882378331,329.9902126338703,10638,0.21465656669337005,97,0.2609385788627858,False,top_14_by_validation_H10_Score
test,21,20,6,0.22820364984152702,230.56991580257818,333.73893335568295,21276,0.21465656669337005,97,0.2609385788627858,False,top_14_by_validation_H10_Score
test,21,20,10,0.22869050428866025,233.75196552800548,338.49822161626884,35460,0.21465656669337005,97,0.2609385788627858,False,top_14_by_validation_H10_Score
test,22,21,3,0.29362309680629006,294.779894187094,405.01738872283636,9653,0.2650189318887436,10,0.2609385788627858,True,top_14_by_validation_H10_Score
test,22,21,6,0.29325646945653566,297.77595140571304,409.46610268879584,19307,0.2650189318887436,10,0.2609385788627858,True,top_14_by_validation_H10_Score
test,22,21,10,0.29259420743687276,301.50654109180994,415.07786135344145,32179,0.2650189318887436,10,0.2609385788627858,True,top_14_by_validation_H10_Score
test,23,22,3,0.2888709401314638,290.44985236937185,402.36242854187566,8622,0.26516565200262043,9,0.2609385788627858,True,top_14_by_validation_H10_Score
test,23,22,6,0.28768596326800316,293.3750515130278,406.7220746738122,17244,0.26516565200262043,9,0.2609385788627858,True,top_14_by_validation_H10_Score
test,23,22,10,0.2863420877776364,297.01069693968304,412.2220475107342,28740,0.26516565200262043,9,0.2609385788627858,True,top_14_by_validation_H10_Score
test,24,23,3,0.26760220249661354,269.2188804494162,372.6487765406678,9150,0.22657680111196057,68,0.2609385788627858,False,top_14_by_validation_H10_Score
test,24,23,6,0.2670321468364143,272.03006699953573,376.7086252610139,18300,0.22657680111196057,68,0.2609385788627858,False,top_14_by_validation_H10_Score
test,24,23,10,0.26618636880258717,275.5398700871976,381.82992628357226,30500,0.22657680111196057,68,0.2609385788627858,False,top_14_by_validation_H10_Score
test,25,24,3,0.2906933851425135,292.4786405527829,400.08938699171506,8754,0.262585674005083,12,0.2609385788627858,True,top_14_by_validation_H10_Score
test,25,24,6,0.28955419267514715,295.41471329931426,404.41576719498886,17508,0.262585674005083,12,0.2609385788627858,True,top_14_by_validation_H10_Score
test,25,24,10,0.28842731425680657,299.11546282509954,409.9049763009183,29180,0.262585674005083,12,0.2609385788627858,True,top_14_by_validation_H10_Score
test,26,25,3,0.28008992200281563,281.6886781718543,398.10922084612287,10095,0.263104769399501,11,0.2609385788627858,True,top_14_by_validation_H10_Score
test,26,25,6,0.281007841778262,284.542672714808,402.30399811728466,20190,0.263104769399501,11,0.2609385788627858,True,top_14_by_validation_H10_Score
test,26,25,10,0.2826935473995012,288.10431138223913,407.6076242073282,33650,0.263104769399501,11,0.2609385788627858,True,top_14_by_validation_H10_Score
test,27,26,3,0.2740730168416204,276.8510278297506,383.03066677784216,9750,0.2565100412648428,19,0.2609385788627858,False,top_14_by_validation_H10_Score
test,27,26,6,0.27249757532552976,279.81102630680607,387.2914082756172,19500,0.2565100412648428,19,0.2609385788627858,False,top_14_by_validation_H10_Score
test,27,26,10,0.27168924497058056,283.60196817441926,392.7467495497617,32500,0.2565100412648428,19,0.2609385788627858,False,top_14_by_validation_H10_Score
test,28,27,3,0.2666647817140178,268.5353424049398,374.16606772698765,9738,0.24835577034951703,30,0.2609385788627858,False,top_14_by_validation_H10_Score
test,28,27,6,0.26641618812591134,271.1690376583478,378.12716285328037,19485,0.24835577034951703,30,0.2609385788627858,False,top_14_by_validation_H10_Score
test,28,27,10,0.2663837406111915,274.4957070474226,383.1691703597222,32489,0.24835577034951703,30,0.2609385788627858,False,top_14_by_validation_H10_Score
test,29,28,3,0.2754359765622215,277.2931192873914,384.67453248564277,8751,0.24754972362089203,32,0.2609385788627858,False,top_14_by_validation_H10_Score
test,29,28,6,0.27460431041606737,280.08034543763733,388.78457080376086,17502,0.24754972362089203,32,0.2609385788627858,False,top_14_by_validation_H10_Score
test,29,28,10,0.27379185121468375,283.57559943763533,393.9976405649504,29170,0.24754972362089203,32,0.2609385788627858,False,top_14_by_validation_H10_Score
test,30,29,3,0.24326701828768543,245.04249155864704,356.7312951329763,9786,0.21200899801707251,105,0.2609385788627858,False,top_14_by_validation_H10_Score
test,30,29,6,0.24259423037282962,247.63679705941587,360.5993967815622,19572,0.21200899801707251,105,0.2609385788627858,False,top_14_by_validation_H10_Score
test,30,29,10,0.24302620786441978,250.88320751918206,365.5069264923163,32626,0.21200899801707251,105,0.2609385788627858,False,top_14_by_validation_H10_Score
test,31,30,3,0.26169870010709245,263.3443742266786,370.3566770548388,10353,0.2610146030307595,13,0.2609385788627858,True,top_14_by_validation_H10_Score
test,31,30,6,0.2620881831487378,266.1136287366921,374.2412016405547,20715,0.2610146030307595,13,0.2609385788627858,True,top_14_by_validation_H10_Score
test,31,30,10,0.26278593930612626,269.63196052265073,379.19382777530893,34541,0.2610146030307595,13,0.2609385788627858,True,top_14_by_validation_H10_Score
test,32,31,3,0.2705491439537888,271.5736023689181,380.46297199468404,9393,0.2522605422553472,24,0.2609385788627858,False,top_14_by_validation_H10_Score
test,32,31,6,0.2706621313717204,274.30637681161704,384.5428497637457,18786,0.2522605422553472,24,0.2609385788627858,False,top_14_by_validation_H10_Score
test,32,31,10,0.27052493465815547,277.7700119459612,389.7412437926394,31310,0.2522605422553472,24,0.2609385788627858,False,top_14_by_validation_H10_Score
test,33,32,3,0.2598961598365179,261.7049582488668,371.195539052412,9366,0.24573302816496753,33,0.2609385788627858,False,top_14_by_validation_H10_Score
test,33,32,6,0.25988383501940987,264.3808610478455,375.25154712982595,18732,0.24573302816496753,33,0.2609385788627858,False,top_14_by_validation_H10_Score
test,33,32,10,0.2598543238553534,267.7513453810935,380.40827427111986,31223,0.24573302816496753,33,0.2609385788627858,False,top_14_by_validation_H10_Score
test,34,33,3,0.2707130316662523,272.8339579337075,392.5777844903374,9099,0.22478950903478606,71,0.2609385788627858,False,top_14_by_validation_H10_Score
test,34,33,6,0.26905624540505313,275.78664605737924,396.9990322884061,18198,0.22478950903478606,71,0.2609385788627858,False,top_14_by_validation_H10_Score
test,34,33,10,0.26703530705314,279.53534516364954,402.65211966640345,30330,0.22478950903478606,71,0.2609385788627858,False,top_14_by_validation_H10_Score
test,35,34,3,0.2579553976968717,259.525399833307,361.87267296114794,9078,0.2525020851620399,23,0.2609385788627858,False,top_14_by_validation_H10_Score
test,35,34,6,0.25740362468073774,262.18315509087086,365.804611125606,18156,0.2525020851620399,23,0.2609385788627858,False,top_14_by_validation_H10_Score
test,35,34,10,0.2566502753953504,265.51967915911115,370.78896294342655,30260,0.2525020851620399,23,0.2609385788627858,False,top_14_by_validation_H10_Score
test,36,35,3,0.24464345130485857,245.84449647566237,348.1352685463335,9663,0.24794884802485595,31,0.2609385788627858,False,top_14_by_validation_H10_Score
test,36,35,6,0.24438769710404531,248.35846142090867,351.9926764734559,19326,0.24794884802485595,31,0.2609385788627858,False,top_14_by_validation_H10_Score
test,36,35,10,0.24350390656404727,251.51697322726804,356.90619147092923,32211,0.24794884802485595,31,0.2609385788627858,False,top_14_by_validation_H10_Score
test,37,36,3,0.2592818674970828,261.16490012936083,370.2252192301279,9930,0.24432000983654686,36,0.2609385788627858,False,top_14_by_validation_H10_Score
test,37,36,6,0.26075833179492913,264.36474345834193,374.756817594254,19860,0.24432000983654686,36,0.2609385788627858,False,top_14_by_validation_H10_Score
test,37,36,10,0.26290956567531126,268.4612326020977,380.6025095414148,33100,0.24432000983654686,36,0.2609385788627858,False,top_14_by_validation_H10_Score
test,38,37,3,0.2530692452503425,254.4454120098309,363.28946346361573,10131,0.24422669293348978,38,0.2609385788627858,False,top_14_by_validation_H10_Score
test,38,37,6,0.25260344572823856,257.1129269338898,367.43590351884563,20262,0.24422669293348978,38,0.2609385788627858,False,top_14_by_validation_H10_Score
test,38,37,10,0.2519554559183414,260.4735204142034,372.73181618152654,33770,0.24422669293348978,38,0.2609385788627858,False,top_14_by_validation_H10_Score
test,39,38,3,0.23772917571592647,238.7606463666532,340.84269824793313,9579,0.2435258645862473,39,0.2609385788627858,False,top_14_by_validation_H10_Score
test,39,38,6,0.2373620427186344,241.04052575436825,344.4151219946642,19158,0.2435258645862473,39,0.2609385788627858,False,top_14_by_validation_H10_Score
test,39,38,10,0.23669915431348987,243.92341811546768,348.95688540085615,31930,0.2435258645862473,39,0.2609385788627858,False,top_14_by_validation_H10_Score
test,40,39,3,0.24600011420232637,247.4103433351234,353.40749682674254,10818,0.22603911085550465,69,0.2609385788627858,False,top_14_by_validation_H10_Score
test,40,39,6,0.24591744736690266,250.06583575380716,357.3747329965899,21636,0.22603911085550465,69,0.2609385788627858,False,top_14_by_validation_H10_Score
test,40,39,10,0.24633134474586604,253.41007470159363,362.4166171315879,36061,0.22603911085550465,69,0.2609385788627858,False,top_14_by_validation_H10_Score
test,41,40,3,0.26310920282982714,264.78939859531295,367.7595824246861,9624,0.23006936152901158,58,0.2609385788627858,False,top_14_by_validation_H10_Score
test,41,40,6,0.2623081643462261,267.50812406971096,371.80600795770414,19248,0.23006936152901158,58,0.2609385788627858,False,top_14_by_validation_H10_Score
test,41,40,10,0.2615146411303627,270.8979303319072,376.90797558188063,32080,0.23006936152901158,58,0.2609385788627858,False,top_14_by_validation_H10_Score
test,42,41,3,0.24720298657031223,247.63271055307743,357.30770407934267,9606,0.22361445257610485,75,0.2609385788627858,False,top_14_by_validation_H10_Score
test,42,41,6,0.24718407832854628,249.99348003023707,360.9898809806291,19212,0.22361445257610485,75,0.2609385788627858,False,top_14_by_validation_H10_Score
test,42,41,10,0.24651700575248886,252.9061873961638,365.6362162437466,32020,0.22361445257610485,75,0.2609385788627858,False,top_14_by_validation_H10_Score
test,43,42,3,0.24884049520043625,249.17512158443222,354.5676377940917,10212,0.2311426964561417,55,0.2609385788627858,False,top_14_by_validation_H10_Score
test,43,42,6,0.24916201521971526,251.97417208663404,358.5836984572295,20424,0.2311426964561417,55,0.2609385788627858,False,top_14_by_validation_H10_Score
test,43,42,10,0.24827576001441704,255.48005728674605,363.69678628454153,34040,0.2311426964561417,55,0.2609385788627858,False,top_14_by_validation_H10_Score
test,44,43,3,0.24892605475591656,249.9381192356102,357.3264632563672,9811,0.23645876294799606,46,0.2609385788627858,False,top_14_by_validation_H10_Score
test,44,43,6,0.2510379052939459,252.9260525574456,361.50133507077027,19618,0.23645876294799606,46,0.2609385788627858,False,top_14_by_validation_H10_Score
test,44,43,10,0.2531340377402056,256.6808263079784,366.8063504649002,32694,0.23645876294799606,46,0.2609385788627858,False,top_14_by_validation_H10_Score
test,45,44,3,0.28788398089774,288.7481996820745,393.02313644909145,9408,0.2554429986150545,21,0.2609385788627858,False,top_14_by_validation_H10_Score
test,45,44,6,0.28859707252896605,291.7008281810602,397.2854502450296,18816,0.2554429986150545,21,0.2609385788627858,False,top_14_by_validation_H10_Score
test,45,44,10,0.2900767828628179,295.38363005505227,402.67363605456495,31360,0.2554429986150545,21,0.2609385788627858,False,top_14_by_validation_H10_Score
test,46,45,3,0.28819119393851217,289.20933207835304,397.46698941332613,8904,0.24543407925714755,34,0.2609385788627858,False,top_14_by_validation_H10_Score
test,46,45,6,0.28823491772196164,292.17550475766126,401.82521757033055,17808,0.24543407925714755,34,0.2609385788627858,False,top_14_by_validation_H10_Score
test,46,45,10,0.2886193306395671,295.8729174572347,407.3470351804177,29680,0.24543407925714755,34,0.2609385788627858,False,top_14_by_validation_H10_Score
test,47,46,3,0.28918567723746796,289.19722506991087,401.5557926473418,9258,0.25017507092512536,29,0.2609385788627858,False,top_14_by_validation_H10_Score
test,47,46,6,0.2894538305077769,292.4559299819321,406.20015670962493,18516,0.25017507092512536,29,0.2609385788627858,False,top_14_by_validation_H10_Score
test,47,46,10,0.2892317441960807,296.57014703792714,412.1430107183818,30860,0.25017507092512536,29,0.2609385788627858,False,top_14_by_validation_H10_Score
test,48,47,3,0.2727644830213693,274.1531072371023,379.70361934830754,9705,0.23680475645763588,45,0.2609385788627858,False,top_14_by_validation_H10_Score
test,48,47,6,0.2731472625925415,276.8879573247275,383.6825110136205,19410,0.23680475645763588,45,0.2609385788627858,False,top_14_by_validation_H10_Score
test,48,47,10,0.27335262686748696,280.26886980353174,388.6779298064698,32356,0.23680475645763588,45,0.2609385788627858,False,top_14_by_validation_H10_Score
test,49,48,3,0.25919726191417863,259.9759674631377,371.05257235118165,10323,0.23300295382418432,49,0.2609385788627858,False,top_14_by_validation_H10_Score
test,49,48,6,0.2617369722942695,262.6730437455853,375.02291468529376,20646,0.23300295382418432,49,0.2609385788627858,False,top_14_by_validation_H10_Score
test,49,48,10,0.2652389553946101,266.1149281857915,380.1051888051369,34410,0.23300295382418432,49,0.2609385788627858,False,top_14_by_validation_H10_Score
test,50,49,3,0.2769053245040088,277.87360410459723,380.6950777229519,9081,0.2442633506400425,37,0.2609385788627858,False,top_14_by_validation_H10_Score
test,50,49,6,0.27685161928262014,280.8510205196023,384.96084168801127,18162,0.2442633506400425,37,0.2609385788627858,False,top_14_by_validation_H10_Score
test,50,49,10,0.27702839069485724,284.6137009559171,390.4109493411095,30270,0.2442633506400425,37,0.2609385788627858,False,top_14_by_validation_H10_Score
test,51,50,3,0.2756343587819215,276.5858640682657,388.0578588183196,9090,0.2514038341446579,25,0.2609385788627858,False,top_14_by_validation_H10_Score
test,51,50,6,0.27590696272189996,279.34424728642455,392.23741984331474,18180,0.2514038341446579,25,0.2609385788627858,False,top_14_by_validation_H10_Score
test,51,50,10,0.2763552627826123,282.80224756588365,397.5507355972171,30300,0.2514038341446579,25,0.2609385788627858,False,top_14_by_validation_H10_Score
test,52,51,3,0.2517220162599533,252.83954735867354,355.29955978395714,9606,0.24334589094021508,40,0.2609385788627858,False,top_14_by_validation_H10_Score
test,52,51,6,0.2513299619679935,255.3687240167019,359.0681238655809,19212,0.24334589094021508,40,0.2609385788627858,False,top_14_by_validation_H10_Score
test,52,51,10,0.25053786911661524,258.56131350014783,363.8506709563142,32023,0.24334589094021508,40,0.2609385788627858,False,top_14_by_validation_H10_Score
test,53,52,3,0.25520224567472405,256.5718662797319,365.41565991821585,9582,0.23420237824994644,48,0.2609385788627858,False,top_14_by_validation_H10_Score
test,53,52,6,0.25539796529179565,259.21433610616526,369.38910886854256,19164,0.23420237824994644,48,0.2609385788627858,False,top_14_by_validation_H10_Score
test,53,52,10,0.2551528329254876,262.56538332954244,374.4266638142045,31940,0.23420237824994644,48,0.2609385788627858,False,top_14_by_validation_H10_Score
test,54,53,3,0.2557033356518003,257.128215955043,367.9370985721485,9954,0.22161066473309393,79,0.2609385788627858,False,top_14_by_validation_H10_Score
test,54,53,6,0.25558053688221405,259.89093165934946,372.1235184281135,19908,0.22161066473309393,79,0.2609385788627858,False,top_14_by_validation_H10_Score
test,54,53,10,0.25508411047922075,263.4032166931083,377.460675264443,33186,0.22161066473309393,79,0.2609385788627858,False,top_14_by_validation_H10_Score
test,55,54,3,0.27230284327247717,273.46227463173653,386.78480336424917,9321,0.22941599183956243,62,0.2609385788627858,False,top_14_by_validation_H10_Score
